"","SC249360.PC04924.C01","SC249365.PC04924.H01","SC249382.PC04924.D02","SC249385.PC04924.G02","SC249394.PC04924.G03","SC249398.PC04924.C04","SC249410.PC04924.E05","SC249417.PC04924.D06","SC249421.PC04924.H06","SC249426.PC04924.D07","SC249433.PC04924.B08","SC249436.PC04924.E08","SC249447.PC04924.G09","SC249452.PC04924.D10","SC253845.PC04924.H10","SC253846.PC04924.A11","SC249410.PC04925.F02","SC249426.PC04925.F03","SC249433.PC04925.C04","SC249436.PC04925.E04","SC249447.PC04925.C05","SC253182.PC04925.H05","SC253186.PC04925.D06","SC253193.PC04925.C07","SC253200.PC04925.C08","SC253846.PC04925.D09","SC249360.PC07578.B09","SC249365.PC07578.E09","SC249382.PC07578.H05","SC249385.PC07578.C07","SC249410.PC07578.B01","SC249421.PC07578.F02","SC249426.PC07578.F03","SC249433.PC07578.G08","SC249436.PC07578.E04","SC253182.PC07578.A01","SC253186.PC07578.D06","SC253200.PC07578.C08","SC253845.PC07578.C09","SC253846.PC07578.D09","SC304090.PC07578.G04","SC249396.PC04924.A04","SC249399.PC04924.D04","SC249401.PC04924.F04","SC249405.PC04924.A05","SC249407.PC04924.B05","SC249411.PC04924.F05","SC249414.PC04924.A06","SC249418.PC04924.E06","SC249419.PC04924.F06","SC249424.PC04924.B07","SC249429.PC04924.G07","SC249430.PC04924.H07","SC249435.PC04924.D08","SC249440.PC04924.A09","SC249441.PC04924.B09","SC249445.PC04924.E09","SC249448.PC04924.H09","SC249449.PC04924.A10","SC249453.PC04924.E10","SC249396.PC04925.A02","SC249405.PC04925.C02","SC249411.PC04925.G02","SC249414.PC04925.H02","SC249418.PC04925.B03","SC249419.PC04925.C03","SC249424.PC04925.E03","SC249429.PC04925.G03","SC249430.PC04925.H03","SC249435.PC04925.D04","SC249440.PC04925.G04","SC249441.PC04925.H04","SC249445.PC04925.B05","SC249448.PC04925.A11","SC249448.PC04925.D05","SC249449.PC04925.E05","SC249453.PC04925.F05","SC253183.PC04925.A06","SC253184.PC04925.B06","SC253188.PC04925.E06","SC253190.PC04925.G06","SC253190.PC04925.H06","SC253197.PC04925.G07","SC253197.PC04925.H07","SC253199.PC04925.A08","SC253199.PC04925.B08","SC253199.PC04925.E11","SC253201.PC04925.D08","SC253201.PC04925.E08","SC253203.PC04925.G08","SC253203.PC04925.H08","SC249411.PC07578.G02","SC249414.PC07578.H02","SC249424.PC07578.E03","SC249429.PC07578.G03","SC249430.PC07578.H03","SC249441.PC07578.H04","SC249448.PC07578.D05","SC249453.PC07578.F05","SC253183.PC07578.D08","SC253184.PC07578.G06","SC253201.PC07578.E08","SC304095.PC07578.A06","SC304096.PC07578.A07","SC304098.PC07578.A08","SC304929.PC07578.B04","SC304931.PC07578.B06"
"Listeria",2.83203217188547e-05,2.59038277222764e-05,0.000198263214243229,8.81904207564974e-06,0.00118296792030252,2.54984955887603e-05,3.05684197655402e-05,4.89076135180644e-05,7.72666161858108e-06,6.55651717807501e-05,4.09752099979512e-05,5.23505392105539e-05,4.21650339428523e-05,5.00754708882673e-05,7.68923199950789e-05,3.90576177977753e-05,6.96524343525806e-05,3.41619504196226e-05,4.59820853795361e-05,3.69330772639976e-05,1.798965594783e-05,4.47103218248965e-05,3.30379192718443e-05,4.3394114022374e-05,5.10017595607048e-05,2.17035868794583e-05,2.73207248188294e-05,7.75995861355406e-05,0.00017061048883614,7.36664530339529e-06,7.98970925448023e-06,3.36649329226211e-05,7.06800059114187e-05,3.32474441027346e-05,0.000198937107454458,5.17343956129232e-05,0.00062785710254529,0.000376692345759257,6.92974013474495e-05,5.81816301199835e-05,0.000206540994415449,0.000125198632445707,3.04356096633061e-05,7.34246736273257e-05,3.71902055874565e-05,9.38374394321982e-05,2.43090162141138e-05,5.46720700895939e-05,3.54906943399441e-05,2.97466330529713e-05,9.2630473882066e-05,4.71346085863545e-05,4.50951507681207e-05,2.32052660483752e-05,2.75639023135302e-05,5.39116772692965e-05,3.90143416719986e-05,9.40146833841867e-05,7.44112212121588e-05,3.20736410799195e-05,0.000159137288675042,1.03013134174607e-05,5.43911813764595e-05,4.57482701435352e-05,1.65750892982936e-05,4.02394245762286e-05,4.87999284267716e-05,3.14794557202106e-05,8.02407221664995e-05,8.15607464439514e-06,0.000158122503328895,2.716726887446e-05,4.31529253368086e-05,7.13893073095512e-06,7.84602951676304e-06,5.78765905727302e-05,8.53082185937793e-06,4.54879722220116e-05,2.8904240252045e-05,3.40292311095231e-05,2.90623751226069e-05,2.77497710643887e-05,4.08333265277789e-05,2.08308741329149e-05,3.68202069295629e-05,4.40967659431857e-05,4.30029844071179e-05,4.8226471510212e-05,4.81215412642216e-05,4.8821926903811e-05,4.31297847104913e-05,9.88210646981511e-06,3.08648326097245e-05,4.32847341956614e-05,1.58605540091515e-05,2.37518407676595e-05,5.59851639315581e-05,4.17490049820479e-05,9.42853640829334e-06,3.06710833026623e-05,2.79841609648939e-05,1.35369287416071e-05,0.000102107796659616,0.000252131189991073,4.510345605232e-05,7.74803393638864e-06,2.15675279299487e-05
"Marvinbryantia",0.00122721394115037,0.000828922487112846,0.000684008089139141,0.000599694861144183,0.000172793067010481,0.000458972920597685,0.000206336833417396,0.00027248527531493,0.000208619863701689,0.0002185505726025,0.00502629242641535,0.00715893623704324,0.00490519894868515,0.00512200530799991,0.000845815519945868,0.00126546681664792,0.000129354520940507,0.000239133652937358,0.00572017142121429,0.00754912099276112,0.00548684506408815,0.00076007547102324,0.00123892197269416,0.00290740563949906,0.00287309912191971,0.00088261253309797,0.000819621744564883,0.000653129849974134,0.000452488687782805,0.000493565235327484,0.000431444299741932,0.000227238297227693,0.000192763652485687,0.00496218103233314,0.00635888254184784,0.00109935590677462,0.00119222303741746,0.00291013302410092,0.000716073147256978,0.000801613570541994,0.00094532224367071,0.00059710117012568,0.00050218755944455,0.000396493237587559,0.000505786795989408,0.000895721012761892,0.00148284998906094,0.00135996774347865,0.00195198818869692,0.00257308375908202,0.00124279219125105,0.00280450921088809,0.0019541231999519,0.00140005105158531,0.000707473492713942,0.00083948183176476,0.000491580705067183,0.000153842209174124,0.000365855170959781,0.000424975744308933,0.000505494916967779,0.000494463044038115,0.00162267024439771,0.00140675930691371,0.00173209683167168,0.002464664755294,0.00100853185415328,0.00309285652451069,0.00182547642928786,0.00108475792770455,0.000582556591211718,0.00109574651126989,0.000595510369647958,0.000228445783390564,0.000172612649368787,0.00037206379653898,0.000341232874375117,0.000303253148146744,0.000491372084284765,0.00011059500110595,0.000305154938787372,0.000536495573911515,0.000440999926500012,0.000451335606213155,0.000220921241577378,0.000317496714790937,0.000301020890849825,0.000289358829061272,0.000268105729900663,0.000605391893607257,0.000438486144556662,0.00159101914164023,0.00109055741887693,0.00100276300886616,0.0025535491954734,0.00169429797475971,0.000986738514293712,0.00020874502491024,0.000348855847106854,0.000184026499815973,0.000328813891337503,0.000189517002382499,0.000583473123769236,0.000715507431055748,0.0007329311608502,0.0017045674660055,0.00184761822599894
"Neisseria",0,0,0,8.81904207564974e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23452895981943e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80286833439973e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53082185937793e-06,0,0,0,0,0,0,0,0,0,0,0,6.8745058948888e-06,0,0,0,0,0,0,0,0,0,0,0,0,6.76846437080355e-06,0,0,0,0,0
"Odoribacter",0,0,0,1.76380841512995e-05,6.64588719271079e-06,0,0,0,0,0,0,0,2.81100226285682e-05,0,0,0,9.95034776465437e-06,0,0,0,0,0,0,0,0,7.23452895981943e-06,0,2.58665287118469e-05,7.41784734070173e-06,0,0,0,0,1.66237220513673e-05,0,0,0,0,0,1.93938767066612e-05,0.000166821572412478,0.00121346366831993,0.00142286475175956,0.000917808420341572,0.00157686471690816,0.00077629154439364,0.000575313383734027,0.000430542551955552,0.000724010164534859,0.00044619949579457,0.000362802689371425,0.000377076868690836,3.75792923067673e-05,6.1880709462334e-05,0.000128631544129808,0.000100121686357265,3.12114733375989e-05,0.000170935787971249,7.44112212121588e-05,0.000128294564319678,0.00133862542826653,0.00174092196755086,0.00071615055479005,0.000343112026076514,0.000654716027282597,0.0004929329510588,0.00054493253409895,0.000188876734321264,2.00601805416249e-05,4.89364478663709e-05,9.9866844207723e-05,3.62230251659467e-05,6.0414095471532e-05,0.000164195406811968,9.41523542011565e-05,5.78765905727302e-05,0.000136493149750047,0.000242602518517395,0.000250503415517723,0.000501931158865465,0.000130780688051731,0.00022199816851511,0.000204166632638895,0.000166646993063319,0.000265105489892853,0.0003086773616023,0.000180612534509895,0.000257207848054464,0.000274980235795552,0.000283167176042104,0.000215648923552457,0.000513869536430385,0.000524702154365316,0.00040399085249284,0.000182396371105243,3.1669121023546e-05,2.09944364743343e-05,6.95816749700799e-05,9.42853640829334e-05,0.000199362041467305,0.000314821810855056,0.000270738574832142,0.00113777259135001,0.000708693074569503,0.0003946552404578,0.0006818269864022,0.000345080446879179
"Oryza sativa Indica Group (long-grained rice)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29332643559234e-05,0,0,0,0,0,0,0,0,0,0,0,1.29292511377741e-05,7.9438844005942e-06,1.92613280685703e-05,0.000304356096633061,0.000411178172313024,2.23141233524739e-05,0.000136490820992288,0.00029981119997407,0.000956761226567892,0.000794991553214747,0.000267719697476742,6.17536492547106e-05,0.000675596056404415,0,3.0940354731167e-05,0,7.70166818132808e-06,7.80286833439973e-06,8.54678939856243e-06,1.86028053030397e-05,0,2.80830509426544e-05,5.15065670873036e-05,0.000135977953441149,0.000914965402870704,0.000571840580791129,0.000231376691313314,7.31998926401575e-05,0.000543020611173633,0,2.44682239331854e-05,0,0,3.45223402694469e-05,2.14167921928654e-05,1.56920590335261e-05,8.26808436753289e-06,0,0.00010613860185136,2.8904240252045e-05,3.40292311095231e-05,2.17967813419552e-05,1.84998473762591e-05,0.000285833285694452,0.00025691411430595,2.20921241577378e-05,0,0,8.84151977687219e-05,4.81215412642216e-05,2.92931561422866e-05,2.87531898069942e-05,0.000227288448805747,0.00061729665219449,0.000129854202586984,0.000507537728292849,0,0,0,2.828560922488e-05,3.06710833026623e-05,0,8.12215724496426e-05,0.00016045510903654,6.81435648624522e-06,5.074138805886e-05,0.000123968542982218,0
"Other",0.00726888257450605,0.00820287877872087,0.00699869146278599,0.00806942349921952,0.0037549262638816,0.00624713141924626,0.00777966283032999,0.0101867572156197,0.00838342785616047,0.00968179036629076,0.00656286280133852,0.00662888702753638,0.0101617731802274,0.00565137457167588,0.00700489035155169,0.0104830646169229,0.00699509447855203,0.00893904369313459,0.00595008184811198,0.00768208007091151,0.0125747695075332,0.00275415582441362,0.00446011910169897,0.00709927705406039,0.00588220293600129,0.00955681275592146,0.00720584117096627,0.00625323331608898,0.00649803427045471,0.00931143966349164,0.00717475891052325,0.00838256829773267,0.007151531507219,0.00508685894771839,0.0072469946286981,0.00298766134664632,0.00402816186015012,0.00395157656825887,0.00873917228103946,0.00847512412081092,0.00907191598547858,0.0183945683054847,0.0162069621457105,0.0280702527277266,0.0123322721728006,0.0175731932027571,0.0154038132743435,0.0132033049266369,0.0156726906205193,0.0165316913191888,0.0172678641728485,0.0119486232766409,0.0195337161410576,0.0169089038605828,0.0188445212150168,0.0239367847075677,0.0209194900045257,0.0118714904746032,0.0228566467823348,0.0178008707993553,0.014547020388295,0.011269636878702,0.0161541808688085,0.0144793275004289,0.0172878181381202,0.0147578089633318,0.0173402412343129,0.0179983788080304,0.0189568706118355,0.0182125146809344,0.0189663781624501,0.0232008476187889,0.0233371020221461,0.0142421668082555,0.0159980541846798,0.0226545511670401,0.0202351094504445,0.01175864081939,0.016523590677419,0.0128715566671771,0.0136883786827478,0.0144483808008584,0.013695497717417,0.0189005464632648,0.0197429949556317,0.0222424087417429,0.0197641716335114,0.0210428170689558,0.0204447805313993,0.0176344799976565,0.0174747511052007,0.0148725702370717,0.0145784892693265,0.0151568710908474,0.0245045559441391,0.0199752980856016,0.0238146891073865,0.0171518828801247,0.0182347894136393,0.013755980861244,0.013369432900978,0.0212055988737275,0.0235139668879002,0.0340854111441986,0.0189039860179286,0.0252121024290086,0.0329623718529382
"Oxalobacter",0,0,0,2.64571262269492e-05,0,2.54984955887603e-05,0,0,0,0,0,0,0.000147577618799983,7.1536386983239e-06,0,0,9.95034776465437e-06,0,0,0,0.00019788621542613,0,0,8.6788228044748e-06,0,0,0,0,0,1.47332906067906e-05,0,8.41623323065529e-06,6.42545508285624e-06,0,0,0,0,7.38612442665209e-06,0,3.23231278444352e-05,0.000214484878816043,0.00120383300428565,0.00121742438653224,0.000947178289792502,0.00159917884026063,0.000563024636593189,0.000534798356710504,0.000662898849836326,0.000518164137363183,0.000505692761900512,0.000632974904860784,0.000785576809772576,0.000383308781529026,0.000580131651209381,0.000707473492713942,0.000492906763604997,0.000600820861748779,0.00116236335820449,0.000582887899495244,0.00061741759078845,0.00125437627543856,0.00162760751995879,0.000616433388933208,0.000731972322296563,0.000314926696667578,0.000663950505507771,0.000715732283592651,0.000543020611173633,0.000421263791374122,0.000628017747618426,0.000690745672436751,0.000552401133780688,0.000785383241129916,0.0012564518086481,0.000792448981193067,0.000587033990094835,0.000460664380406408,0.00163756699999242,0.00161863745411452,0.00175250540214044,0.00146764994369165,0.00141523832428382,0.00142916642847226,0.00111097995375546,0.00106042195957141,0.0012347094464092,0.00141049788855347,0.00116547306149679,0.0011067954490771,0.00126937009949909,0.00139452970563922,0.000790568517585208,0.000709891150023663,0.000670913380032752,0.000555119390320304,0.000443367694329644,0.000496868329892578,0.000918478109605054,0.000593997793722481,0.00175591951907741,0.0017280219395822,0.00107618583495776,0.000423018014732696,0.00047019059755092,0.0009866381011445,0.00110022081896719,0.000797998533408101
"Paenibacillus",2.83203217188547e-05,3.45384369630352e-05,7.93052856972917e-05,8.81904207564974e-06,1.32917743854216e-05,0.000186988967650909,6.11368395310804e-05,6.98680193115205e-06,1.54533232371622e-05,1.45700381735e-05,6.82920166632521e-06,3.27190870065962e-05,4.21650339428523e-05,1.43072773966478e-05,3.07569279980316e-05,0,0,0,0,0,1.798965594783e-05,0,8.25947981796106e-06,8.6788228044748e-06,0,0,6.83018120470736e-06,0,0.000111267710110526,0,7.98970925448023e-06,8.41623323065529e-06,0,8.31186102568365e-06,0,2.58671978064616e-05,1.41091483718043e-05,0,1.53994225216554e-05,6.46462556888705e-06,7.9438844005942e-06,5.7783984205711e-05,2.28267072474795e-05,5.87397389018606e-05,7.4380411174913e-06,2.55920289360541e-05,0,6.83400876119923e-06,2.12944166039664e-05,1.48733165264857e-05,0,6.2846144781806e-05,2.25475753840604e-05,1.54701773655835e-05,2.75639023135302e-05,7.70166818132808e-06,3.12114733375989e-05,0,1.86028053030397e-05,5.61288718898591e-05,9.3610169808848e-05,0,9.06519689607658e-06,1.14370675358838e-05,0,0,2.43999642133858e-05,1.57397278601053e-05,0,0,0,0,3.45223402694469e-05,0,7.84602951676304e-06,3.30723374701315e-05,2.55924655781338e-05,1.51626574073372e-05,0,8.50730777738077e-06,0,0,1.63333306111116e-05,0,0,0,0,8.03774525170199e-06,6.8745058948888e-06,1.95287707615244e-05,0,0,1.02882775365748e-05,0,0,0,0,6.95816749700799e-06,9.42853640829334e-06,2.30033124769967e-05,0,0,1.45868280942309e-05,0,0,7.74803393638864e-06,0
"Parabacteroides",0.0054847023062182,0.00674362981703263,0.00918949998017368,0.00575001543332363,0.00534329330293948,0.00611113944277288,0.00484509453283812,0.00468115729387188,0.00730169522955912,0.00778040038464901,0.0023833913815475,0.00193696995079049,0.00176390391994266,0.00119465766262009,0.00790453049549411,0.00829583802024747,0.00496522353456253,0.00737898129063849,0.00217035442991411,0.00198699955680307,0.00166404317517427,0.00860226591911009,0.00811906866105573,0.00500768075818196,0.00568669619101859,0.00865973116490385,0.00495871155461754,0.005406104500776,0.00695052295823752,0.00654158102941502,0.00493764031926878,0.00778501573835614,0.00780050247058748,0.00253511761283351,0.00196095148776537,0.00848444088051941,0.00816214233308877,0.00693557083662631,0.00721462945139557,0.00839108398841539,0.00989807996314038,0.017460393894159,0.0203157694502568,0.0184809903519979,0.0208711433756806,0.027468777724698,0.021367625252206,0.0185748358129395,0.0135645433767266,0.0119878931203474,0.0213281666113457,0.0127027770140225,0.00164597300303641,0.00352720043935304,0.00449291607710542,0.00284961722709139,0.00329281043711668,0.00675196362486432,0.00373296293080997,0.00435399677659907,0.0212495085466085,0.0215812516095802,0.0182210457611139,0.0184708640704523,0.0120666650091577,0.011448116291937,0.0215370350790152,0.0117575767114987,0.00175526579739218,0.00323796163382487,0.00465213049267643,0.00317857045831183,0.00355580104775303,0.00706040249291461,0.00640236008567864,0.00353047202493654,0.00453839722918906,0.00780876856477866,0.00934570434816121,0.0153897197692818,0.00896574272532423,0.0101749160569425,0.00726833212194465,0.00601317899970142,0.00889576199418241,0.0101951722860645,0.0100454971575027,0.0105615972607364,0.00972742584126766,0.00913946471639343,0.0092082090356899,0.021483699465378,0.0195683038745653,0.0234386835669507,0.0112927144545159,0.00193181638243631,0.00361804121907694,0.0066172172896546,0.00429941260218176,0.00916298613667035,0.0105150484825589,0.0101526965562053,0.0155641455765444,0.0163817129929335,0.0101539155437785,0.0105295781195522,0.011344519691153
"Parasutterella",0.0021712246651122,0.00145924896168824,0.00321186407074031,0.00186963692003775,0.00276468907216769,0.0023118636000476,0.00201751570452565,0.00241743346817861,0.00217891857643986,0.00222193082145875,0.000935600628286553,0.00113862422782955,0.000555172946914222,0.000929973030782107,0.00265278503983022,0.00242938382702162,0.00185076468422571,0.00224330141088855,0.000901248873438908,0.00119663170335352,0.00052170002248707,0.000786901664118178,0.00107373237633494,0.00122371401543095,0.00113053900359562,0.00221376586170474,0.0021378467170734,0.00269658561821004,0.00321192789852385,0.00176799487281487,0.00218918033572758,0.0023902102375061,0.00297498570336244,0.00116366054359571,0.00093074146701907,0.000827750329806772,0.00112167729555844,0.00132950239679738,0.00261790182868142,0.0022949420769549,0.00176354233693191,0,0,0,0,0,0,0,7.09813886798881e-06,1.48733165264857e-05,7.71920615683883e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5813287036686e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pediococcus",9.44010723961824e-06,0,2.97394821364844e-05,8.81904207564974e-06,1.99376615781324e-05,1.69989970591735e-05,7.64210494138506e-06,6.98680193115205e-06,0,1.45700381735e-05,6.82920166632521e-06,1.96314522039577e-05,0,0,1.53784639990158e-05,7.81152355955505e-06,0,1.13873168065409e-05,0,0,0,0,0,0,8.50029326011747e-06,0,0,0,2.22535420221052e-05,1.47332906067906e-05,7.98970925448023e-06,8.41623323065529e-06,1.28509101657125e-05,8.31186102568365e-06,0,9.05351923226157e-05,2.11637225577064e-05,7.38612442665209e-06,7.69971126082772e-06,1.29292511377741e-05,0,9.63066403428516e-06,0,1.46849347254651e-05,7.4380411174913e-06,8.53067631201802e-06,2.43090162141138e-05,1.36680175223985e-05,7.09813886798881e-06,0,7.71920615683883e-06,1.57115361954515e-05,7.51585846135346e-06,7.73508868279175e-06,0,2.31050045439842e-05,0,0,0,0,2.80830509426544e-05,0,0,0,8.2875446491468e-06,0,0,0,0,0,0,0,0,7.13893073095512e-06,7.84602951676304e-06,2.48042531025987e-05,0,0,0,8.50730777738077e-06,0,0,0,0,0,8.81935318863714e-06,8.60059688142357e-06,0,0,0,0,0,1.02882775365748e-05,0,0,7.9172802558865e-06,0,0,0,1.53355416513311e-05,0,1.35369287416071e-05,1.45868280942309e-05,1.36287129724904e-05,0,0,7.18917597664956e-06
"Phascolarctobacterium",0.000151041715833892,0.000155422966333659,0.000138784249970261,0.000405675935479888,0.000139563631046927,0.000135991976473388,0.000152842098827701,0.000223577661796866,0.000131353247515878,0.0002185505726025,6.82920166632521e-05,0.000157051617631662,0.00078708063359991,0.000114458219173182,0.000153784639990158,0.000179665041869766,0.000169155911999124,0.000182197068904654,6.43749195313506e-05,0.00016250553996159,0.000818529345626265,8.04785792848137e-05,0.000140411156905338,5.20729368268488e-05,0.000110503812381527,0.00024597398463386,0.000184414892527099,0.00014873254009312,0.000133521252132631,0.000206266068495068,0.000191753022107526,0.000176740897843761,0.000218465472817112,0.000116366054359571,7.10489669480206e-05,0.000129335989032308,0.000134036909532141,8.86334931198251e-05,0.000238691049085659,0.000316766652875465,0.00122335819769151,0.00837867770982809,0.00814152558493437,0.00743057697108536,0.0140207075064711,0.00183409540708387,0.00279553686462309,0.00449677776486909,0.0010150338581224,0.00190378451539016,0.00388276069688993,0.002835932283279,0.00289360550762108,0.00236693713693428,0.00282070600341792,0.00297284391799264,0.00248131213033911,0.00556395989846414,0.00360274329368869,0.0027102226712532,0.0143691610656582,0.00838526912181303,0.00268329828123867,0.00309944530222451,0.00127628187596861,0.00166993611991349,0.00426999373734252,0.00245539754617643,0.00204613841524574,0.00252838313976249,0.00315412782956059,0.00355891222255427,0.00231299679805294,0.00643217658859056,0.00536668418946592,0.0025383019008326,0.00319052737540735,0.0134492771203081,0.00689847867348807,0.0103108570261855,0.00801394994005885,0.00787168505859827,0.00918749846875025,0.0105334786865439,0.00753341433778858,0.00953372079691675,0.0101831067076055,0.00987838891434175,0.0120785068573196,0.00609297647759562,0.00685044747151637,0.00290533930212564,0.0028189880450215,0.00436454403139586,0.0023235711623407,0.00180513989834212,0.00363903565555128,0.00555261766261237,0.00347912993466024,0.0107042080726291,0.00716394520701283,0.0106197205977908,0.00234847932317118,0.00330496289582893,0.00450470767322546,0.00330066245690156,0.00225740125666796
"Porphyromonas",0,0,0,0,0,8.49949852958675e-06,0,0,0,0,6.82920166632521e-06,0,0,0,0,7.81152355955505e-06,0,2.27746336130817e-05,0,0,0,0,0,8.6788228044748e-06,8.50029326011747e-06,7.23452895981943e-06,0,0,7.41784734070173e-06,7.36664530339529e-06,0,0,6.42545508285624e-06,0,7.10489669480206e-06,0,0,7.38612442665209e-06,7.69971126082772e-06,0,0,0,0,0,7.4380411174913e-06,0,0,0,0,0,7.71920615683883e-06,0,7.51585846135346e-06,0,0,0,0,8.54678939856243e-06,6.20093510101323e-06,0,0,0,9.06519689607658e-06,1.14370675358838e-05,0,0,0,7.86986393005265e-06,0,0,8.32223701731025e-06,1.81115125829734e-05,8.63058506736172e-06,0,0,0,8.53082185937793e-06,0,0,8.50730777738077e-06,0,0,8.16666530555578e-06,0,0,0,0,1.6075490503404e-05,2.06235176846664e-05,0,0,9.88210646981511e-06,0,0,0,0,6.99814549144477e-06,0,0,0,0,0,0,0,1.127586401308e-05,0,0
"Pseudomonas",3.7760428958473e-05,1.72692184815176e-05,7.93052856972917e-05,8.81904207564974e-06,0.000611421621729393,4.24974926479338e-05,3.05684197655402e-05,1.39736038623041e-05,7.72666161858108e-06,1.45700381735e-05,6.82920166632521e-06,5.88943566118731e-05,4.91925395999944e-05,3.57681934916195e-05,6.15138559960631e-05,7.81152355955505e-06,3.98013910586175e-05,3.41619504196226e-05,9.19641707590723e-06,2.21598463583986e-05,8.994827973915e-06,3.57682574599172e-05,2.47784394538832e-05,3.47152912178992e-05,3.40011730404699e-05,1.44690579196389e-05,0,9.0532850491464e-05,0.000133521252132631,7.36664530339529e-06,7.98970925448023e-06,8.41623323065529e-05,5.78290957457062e-05,3.32474441027346e-05,9.23636570324268e-05,3.88007967096924e-05,0.000536147638128563,0.00014033636410639,2.30991337824832e-05,0,0.000119158266008913,0.000105937304377137,2.28267072474795e-05,1.46849347254651e-05,1.48760822349826e-05,5.97147341841261e-05,1.62060108094092e-05,1.36680175223985e-05,4.96869720759217e-05,2.97466330529713e-05,0.000100349680038905,4.71346085863545e-05,3.75792923067673e-05,1.54701773655835e-05,3.67518697513736e-05,5.39116772692965e-05,1.56057366687995e-05,3.41871575942497e-05,6.20093510101323e-05,8.01841026997987e-06,9.3610169808848e-05,0,0,2.28741350717676e-05,3.31501785965872e-05,3.01795684321714e-05,0.000162666428089239,7.08287753704738e-05,3.00902708124373e-05,1.63121492887903e-05,4.16111850865513e-05,0,1.72611701347234e-05,1.42778614619102e-05,1.56920590335261e-05,8.26808436753289e-06,0,1.51626574073372e-05,9.63474675068166e-06,1.70146155547615e-05,7.26559378065172e-06,9.24992368812957e-06,8.16666530555578e-06,6.94362471097162e-06,2.20921241577378e-05,0,8.60059688142357e-06,1.6075490503404e-05,4.81215412642216e-05,9.76438538076221e-06,7.18829745174855e-06,0,2.05765550731497e-05,5.0498856561605e-05,2.37908310137273e-05,7.9172802558865e-06,6.99814549144477e-06,2.0874502491024e-05,3.77141456331734e-05,3.83388541283278e-05,6.99604024122347e-06,2.03053931124107e-05,4.37604842826927e-05,6.1329208376207e-05,3.946552404578e-05,7.74803393638864e-06,2.87567039065982e-05
